Time [ms];SetVal [ns];BusTime [ns];ActVal [ns];CtlAdj;CtlErr [ns];CtlErrFilt; Drift [ppm]; CtlErr [1/10 pmil]; CtlOutSum; CtlOutTot [pmil];DC StartTime;DCM ErrorCode;DCM InSync;DC InSync;SystemTimeDiff [ns];RefClock FixedAddr
10296; 666000; 2924177016; 987415; 2000000; 12585; 4573;  10; 97; -29; 9; 329855601; 0; 1; 1; 0; 1001
10297; 666000; 2925187890; 998289; 2000000; 1711; 4215;  31; 112; -326; 11; 329855601; 0; 1; 1; 0; 1001
10298; 666000; 2926153363; 963762; 2000000; 36238; 4215;  107; 424; -593; 42; 329855601; 0; 1; 1; 0; 1001
10299; 666000; 2927173836; 984235; 2000000; 15765; 4215;  175; 997; -833; 99; 329855601; 0; 1; 1; 0; 1001
10300; 666000; 2928173590; 983989; 2000000; 16011; 5689;  252; 2010; -1049; 100; 329855601; 0; 1; 1; 0; 1001
10301; 666000; 2929172424; 982823; 2000000; 17177; 5689;  280; 2455; -1244; 100; 329855601; 0; 1; 1; 0; 1001
10302; 666000; 2930157617; 968016; 2000000; 31984; 5689;  306; 2910; -1419; 100; 329855601; 0; 1; 1; 0; 1001
10303; 666000; 2931193611; 4010; 2000000; -4010; 4476;  312; 2995; -1577; 100; 329855601; 0; 1; 1; 0; 1001
10304; 666000; 2932158685; 969084; 2000000; 30916; 4476;  272; 2293; -1719; 100; 329855601; 0; 1; 1; 0; 1001
10305; 666000; 2933160839; 971238; 2000000; 28762; 4476;  237; 1757; -1847; 100; 329855601; 0; 1; 1; 0; 1001
10306; 666000; 2934159793; 970192; 2000000; 29808; 7642;  245; 1935; -1962; 100; 329855601; 0; 1; 1; 0; 1001
10307; 666000; 2935227906; 38305; 2000000; -38305; 7642;  257; 2114; -2065; 100; 329855601; 0; 1; 1; 0; 1001
10308; 666000; 2936223499; 33898; 2000000; -33898; 7642;  268; 2286; -2158; 100; 329855601; 0; 1; 1; 0; 1001
10309; 666000; 2937171894; 982293; 2000000; 17707; 8900;  293; 2731; -2242; 100; 329855601; 0; 1; 1; 0; 1001
10310; 666000; 2938164808; 975207; 2000000; 24793; 8900;  296; 2784; -2317; 100; 329855601; 0; 1; 1; 0; 1001
10311; 666000; 2939173602; 984001; 2000000; 15999; 8900;  299; 2836; -2385; 100; 329855601; 0; 1; 1; 0; 1001
10312; 666000; 2940223276; 33675; 2000000; -33675; 3578;  236; 1718; -2446; 100; 329855601; 0; 1; 1; 0; 1001
10313; 666000; 2941226111; 36510; 2000000; -36510; 3578;  195; 1187; -2501; 100; 329855601; 0; 1; 1; 0; 1001
10314; 666000; 2942141305; 951704; 2000000; 48296; 3578;  159; 804; -2550; 80; 329855601; 0; 1; 1; 0; 1001
10315; 666000; 2943178338; 988737; 2000000; 11263; 4538;  140; 653; -2595; 65; 329855601; 0; 1; 1; 0; 1001
10316; 666000; 2944167733; 978132; 2000000; 21868; 4538;  83; 271; -2635; 27; 329855601; 0; 1; 1; 0; 1001
10317; 666000; 2945171327; 981726; 2000000; 18274; 4538;  34; 99; -2671; 9; 329855601; 0; 1; 1; 0; 1001
10318; 666000; 2946141322; 951721; 2000000; 48279; 10005;  59; 277; -2703; 27; 329855601; 0; 1; 1; 0; 1001
10319; 666000; 2947173357; 983756; 2000000; 16244; 10005;  66; 303; -2732; 30; 329855601; 0; 1; 1; 0; 1001
10320; 666000; 2948189911; 310; 2000000; -310; 10005;  71; 324; -2758; 32; 329855601; 0; 1; 1; 0; 1001
10321; 666000; 2949188626; 999025; 2000000; 975; 8876;  62; 265; -2782; 26; 329855601; 0; 1; 1; 0; 1001
10322; 666000; 2950157381; 967780; 2000000; 32220; 8876;  120; 581; -2803; 58; 329855601; 0; 1; 1; 0; 1001
10323; 666000; 2951163535; 973934; 2000000; 26066; 8876;  171; 1026; -2822; 100; 329855601; 0; 1; 1; 0; 1001
10324; 666000; 2952225849; 36248; 2000000; -36248; 3235;  146; 675; -2839; 67; 329855601; 0; 1; 1; 0; 1001
10325; 666000; 2953223644; 34043; 2000000; -34043; 3235;  111; 405; -2855; 40; 329855601; 0; 1; 1; 0; 1001
10326; 666000; 2954144439; 954838; 2000000; 45162; 3235;  81; 232; -2869; 23; 329855601; 0; 1; 1; 0; 1001
10327; 666000; 2955226673; 37072; 500000; -37072; -1803;  -8; -66; -2282; -6; 329855601; 0; 1; 1; 0; 1001
10328; 666000; 2956223269; 33668; 500000; -33668; -1803;  -154; -770; -1753; -77; 329855601; 0; 1; 1; 0; 1001
10329; 666000; 2957223024; 33423; 500000; -33423; -1803;  -283; -2456; -1277; -100; 329855601; 0; 1; 1; 0; 1001
10330; 666000; 2958158378; 968777; 500000; 31223; 2325;  -343; -3495; -849; -100; 329855601; 0; 1; 1; 0; 1001
10331; 666000; 2959140094; 950493; 500000; 49507; 2325;  -382; -4339; -464; -100; 329855601; 0; 1; 1; 0; 1001
10332; 666000; 2960178328; 988727; 500000; 11273; 2325;  -416; -5149; -117; -100; 329855601; 0; 1; 1; 0; 1001
10333; 666000; 2961176443; 986842; 500000; 13158; 3679;  -429; -5448; 195; -100; 329855601; 0; 1; 1; 0; 1001
10334; 666000; 2962138199; 948598; 500000; 51402; 3679;  -370; -4031; 475; -100; 329855601; 0; 1; 1; 0; 1001
10335; 666000; 2963171633; 982032; 500000; 17968; 3679;  -318; -2955; 727; -100; 329855601; 0; 1; 1; 0; 1001
10336; 666000; 2964140467; 950866; 500000; 49134; 9360;  -201; -1017; 954; -100; 329855601; 0; 1; 1; 0; 1001
10337; 666000; 2965191582; 1981; 2000000; -1981; 9360;  -37; 155; 558; 15; 329855601; 0; 1; 1; 0; 1001
10338; 666000; 2966157497; 967896; 2000000; 32104; 9360;  107; 536; 202; 53; 329855601; 0; 1; 1; 0; 1001
10339; 666000; 2967159611; 970010; 2000000; 29990; 11938;  265; 2347; -119; 100; 329855601; 0; 1; 1; 0; 1001
10340; 666000; 2968161606; 972005; 2000000; 27995; 11938;  352; 3954; -407; 100; 329855601; 0; 1; 1; 0; 1001
10341; 666000; 2969204081; 14480; 2000000; -14480; 11938;  428; 5730; -666; 100; 329855601; 0; 1; 1; 0; 1001
10342; 666000; 2970162675; 973074; 2000000; 26926; 13811;  518; 8319; -899; 100; 329855601; 0; 1; 1; 0; 1001
10343; 666000; 2971226270; 36669; 2000000; -36669; 13811;  580; 10359; -1109; 100; 329855601; 0; 1; 1; 0; 1001
10344; 666000; 2972222824; 33223; 2000000; -33223; 13811;  634; 12323; -1298; 100; 329855601; 0; 1; 1; 0; 1001
10345; 666000; 2973223580; 33979; 2000000; -33979; 7837;  606; 11160; -1468; 100; 329855601; 0; 1; 1; 0; 1001
10346; 666000; 2974164934; 975333; 2000000; 24667; 7837;  512; 8006; -1621; 100; 329855601; 0; 1; 1; 0; 1001
10347; 666000; 2975222769; 33168; 2000000; -33168; 7837;  428; 5636; -1758; 100; 329855601; 0; 1; 1; 0; 1001
10348; 666000; 2976223124; 33523; 2000000; -33523; 2667;  291; 2576; -1882; 100; 329855601; 0; 1; 1; 0; 1001
10349; 666000; 2977227279; 37678; 2000000; -37678; 2667;  139; 614; -1993; 61; 329855601; 0; 1; 1; 0; 1001
10350; 666000; 2978151834; 962233; 2000000; 37767; 2667;  5; 34; -2093; 3; 329855601; 0; 1; 1; 0; 1001
10351; 666000; 2979179390; 989789; 500000; 10211; 3610;  -98; -236; -1583; -23; 329855601; 0; 1; 1; 0; 1001
10352; 666000; 2980168265; 978664; 500000; 21336; 3610;  -214; -1317; -1124; -100; 329855601; 0; 1; 1; 0; 1001
10353; 666000; 2981172020; 982419; 500000; 17581; 3610;  -314; -2896; -711; -100; 329855601; 0; 1; 1; 0; 1001
10354; 666000; 2982141336; 951735; 500000; 48265; 9191;  -333; -3149; -339; -100; 329855601; 0; 1; 1; 0; 1001
10355; 666000; 2983189411; 999810; 500000; 190; 9191;  -274; -2071; -5; -100; 329855601; 0; 1; 1; 0; 1001
10356; 666000; 2984190846; 1245; 500000; -1245; 9191;  -223; -1308; 296; -100; 329855601; 0; 1; 1; 0; 1001
10357; 666000; 2985166242; 976641; 500000; 23359; 10962;  -156; -507; 566; -50; 329855601; 0; 1; 1; 0; 1001
10358; 666000; 2986161276; 971675; 2000000; 28325; 10962;  -32; 194; 209; 19; 329855601; 0; 1; 1; 0; 1001
10359; 666000; 2987226871; 37270; 2000000; -37270; 10962;  74; 385; -112; 38; 329855601; 0; 1; 1; 0; 1001
10360; 666000; 2988226666; 37065; 2000000; -37065; 4958;  94; 363; -400; 36; 329855601; 0; 1; 1; 0; 1001
10361; 666000; 2989143061; 953460; 2000000; 46540; 4958;  99; 389; -660; 38; 329855601; 0; 1; 1; 0; 1001
10362; 666000; 2990162977; 973376; 2000000; 26624; 4958;  103; 410; -894; 41; 329855601; 0; 1; 1; 0; 1001
10363; 666000; 2991227811; 38210; 2000000; -38210; -438;  39; 27; -1104; 2; 329855601; 0; 1; 1; 0; 1001
10364; 666000; 2992225326; 35725; 500000; -35725; -438;  -85; -236; -693; -23; 329855601; 0; 1; 1; 0; 1001
10365; 666000; 2993223482; 33881; 500000; -33881; -438;  -195; -1156; -323; -100; 329855601; 0; 1; 1; 0; 1001
10366; 666000; 2994152717; 963116; 500000; 36884; 4227;  -232; -1533; 10; -100; 329855601; 0; 1; 1; 0; 1001
10367; 666000; 2995177433; 987832; 500000; 12168; 4227;  -287; -2386; 309; -100; 329855601; 0; 1; 1; 0; 1001
10368; 666000; 2996176627; 987026; 500000; 12974; 4227;  -335; -3279; 578; -100; 329855601; 0; 1; 1; 0; 1001
10369; 666000; 2997147703; 958102; 500000; 41898; 8935;  -319; -2868; 820; -100; 329855601; 0; 1; 1; 0; 1001
10370; 666000; 2998139219; 949618; 500000; 50382; 8935;  -229; -1386; 1038; -100; 329855601; 0; 1; 1; 0; 1001
10371; 666000; 2999172174; 982573; 500000; 17427; 8935;  -151; -494; 1234; -49; 329855601; 0; 1; 1; 0; 1001
10372; 666000; 3000175648; 986047; 2000000; 13953; 9562;  -74; 39; 810; 3; 329855601; 0; 1; 1; 0; 1001
10373; 666000; 3001166603; 977002; 2000000; 22998; 9562;  59; 303; 429; 30; 329855601; 0; 1; 1; 0; 1001
10374; 666000; 3002151079; 961478; 2000000; 38522; 9562;  177; 1135; 86; 100; 329855601; 0; 1; 1; 0; 1001
10375; 666000; 3003173273; 983672; 2000000; 16328; 10407;  290; 2732; -223; 100; 329855601; 0; 1; 1; 0; 1001
10376; 666000; 3004160388; 970787; 2000000; 29213; 10407;  331; 3492; -500; 100; 329855601; 0; 1; 1; 0; 1001
10377; 666000; 3005162144; 972543; 2000000; 27457; 10407;  367; 4243; -750; 100; 329855601; 0; 1; 1; 0; 1001
10378; 666000; 3006155539; 965938; 2000000; 34062; 13363;  435; 5936; -975; 100; 329855601; 0; 1; 1; 0; 1001
10379; 666000; 3007224654; 35053; 2000000; -35053; 13363;  436; 5960; -1177; 100; 329855601; 0; 1; 1; 0; 1001
10380; 666000; 3008226809; 37208; 2000000; -37208; 13363;  437; 5984; -1359; 100; 329855601; 0; 1; 1; 0; 1001
10381; 666000; 3009223165; 33564; 2000000; -33564; 7497;  364; 4111; -1523; 100; 329855601; 0; 1; 1; 0; 1001
10382; 666000; 3010162360; 972759; 2000000; 27241; 7497;  293; 2710; -1670; 100; 329855601; 0; 1; 1; 0; 1001
10383; 666000; 3011226915; 37314; 2000000; -37314; 7497;  230; 1720; -1803; 100; 329855601; 0; 1; 1; 0; 1001
10384; 666000; 3012174951; 985350; 2000000; 14650; 8391;  187; 1198; -1922; 100; 329855601; 0; 1; 1; 0; 1001
10385; 666000; 3013172387; 982786; 2000000; 17214; 8391;  138; 719; -2029; 71; 329855601; 0; 1; 1; 0; 1001
10386; 666000; 3014153262; 963661; 2000000; 36339; 8391;  95; 418; -2126; 41; 329855601; 0; 1; 1; 0; 1001
10387; 666000; 3015152498; 962897; 2000000; 37103; 11980;  103; 536; -2213; 53; 329855601; 0; 1; 1; 0; 1001
10388; 666000; 3016162653; 973052; 2000000; 26948; 11980;  73; 377; -2291; 37; 329855601; 0; 1; 1; 0; 1001
10389; 666000; 3017159929; 970328; 2000000; 29672; 11980;  46; 280; -2361; 28; 329855601; 0; 1; 1; 0; 1001
10390; 666000; 3018169645; 980044; 2000000; 19956; 12977;  36; 274; -2424; 27; 329855601; 0; 1; 1; 0; 1001
10391; 666000; 3019168281; 978680; 2000000; 21320; 12977;  100; 535; -2481; 53; 329855601; 0; 1; 1; 0; 1001
10392; 666000; 3020166117; 976516; 2000000; 23484; 12977;  156; 964; -2532; 96; 329855601; 0; 1; 1; 0; 1001
10393; 666000; 3021172153; 982552; 2000000; 17448; 13535;  211; 1581; -2578; 100; 329855601; 0; 1; 1; 0; 1001
10394; 666000; 3022157989; 968388; 2000000; 31612; 13535;  249; 2104; -2620; 100; 329855601; 0; 1; 1; 0; 1001
10395; 666000; 3023188024; 998423; 2000000; 1577; 13535;  282; 2630; -2658; 100; 329855601; 0; 1; 1; 0; 1001
10396; 666000; 3024161701; 972100; 2000000; 27900; 15330;  334; 3626; -2692; 100; 329855601; 0; 1; 1; 0; 1001
10397; 666000; 3025160737; 971136; 2000000; 28864; 15330;  334; 3626; -2722; 100; 329855601; 0; 1; 1; 0; 1001
10398; 666000; 3026160692; 971091; 2000000; 28909; 15330;  334; 3626; -2749; 100; 329855601; 0; 1; 1; 0; 1001
10399; 666000; 3027228769; 39168; 2000000; -39168; 8517;  249; 2002; -2774; 100; 329855601; 0; 1; 1; 0; 1001
10400; 666000; 3028223404; 33803; 2000000; -33803; 8517;  162; 929; -2796; 92; 329855601; 0; 1; 1; 0; 1001
10401; 666000; 3029223921; 34320; 2000000; -34320; 8517;  86; 364; -2816; 36; 329855601; 0; 1; 1; 0; 1001
10402; 666000; 3030161517; 971916; 2000000; 28084; 10962;  50; 266; -2834; 26; 329855601; 0; 1; 1; 0; 1001
10403; 666000; 3031173674; 984073; 2000000; 15927; 11582;  19; 214; -2850; 21; 329855601; 0; 1; 1; 0; 1001
10404; 666000; 3032222990; 33389; 2000000; -33389; 11582;  -7; 201; -2865; 20; 329855601; 0; 1; 1; 0; 1001
10405; 666000; 3033221786; 32185; 2000000; -32185; 11582;  -30; 175; -2878; 17; 329855601; 0; 1; 1; 0; 1001
10406; 666000; 3034152103; 962502; 2000000; 37498; 14821;  -33; 234; -2890; 23; 329855601; 0; 1; 1; 0; 1001
10407; 666000; 3035180220; 990619; 2000000; 9381; 14821;  -35; 230; -2901; 23; 329855601; 0; 1; 1; 0; 1001
10408; 666000; 3036176937; 987336; 2000000; 12664; 14551;  -40; 214; -2910; 21; 329855601; 0; 1; 1; 0; 1001
10409; 666000; 3037167013; 977412; 2000000; 22588; 14551;  39; 307; -2919; 30; 329855601; 0; 1; 1; 0; 1001
10410; 666000; 3038141690; 952089; 2000000; 47911; 14551;  110; 624; -2927; 62; 329855601; 0; 1; 1; 0; 1001
10411; 666000; 3039188327; 998726; 2000000; 1274; 12891;  151; 912; -2934; 91; 329855601; 0; 1; 1; 0; 1001
10412; 666000; 3040174243; 984642; 2000000; 15358; 13199;  160; 1002; -2940; 100; 329855601; 0; 1; 1; 0; 1001
10413; 666000; 3041189400; 999799; 2000000; 201; 13199;  160; 1002; -2946; 100; 329855601; 0; 1; 1; 0; 1001
10414; 666000; 3042155477; 965876; 2000000; 34124; 13199;  160; 1002; -2951; 100; 329855601; 0; 1; 1; 0; 1001
10415; 666000; 3043161075; 971474; 2000000; 28526; 15114;  184; 1288; -2955; 100; 329855601; 0; 1; 1; 0; 1001
10416; 666000; 3044225191; 35590; 2000000; -35590; 15114;  165; 1089; -2959; 100; 329855601; 0; 1; 1; 0; 1001
10417; 666000; 3045226708; 37107; 2000000; -37107; 15114;  148; 929; -2963; 92; 329855601; 0; 1; 1; 0; 1001
10418; 666000; 3046160866; 971265; 2000000; 28735; 16816;  157; 1046; -2966; 100; 329855601; 0; 1; 1; 0; 1001
10419; 666000; 3047223862; 34261; 2000000; -34261; 16816;  166; 1133; -2969; 100; 329855601; 0; 1; 1; 0; 1001
10420; 666000; 3048225940; 36339; 2000000; -36339; 16816;  173; 1204; -2972; 100; 329855601; 0; 1; 1; 0; 1001
10421; 666000; 3049222497; 32896; 2000000; -32896; 10602;  123; 636; -2974; 63; 329855601; 0; 1; 1; 0; 1001
10422; 666000; 3050156294; 966693; 2000000; 33307; 10602;  75; 351; -2976; 35; 329855601; 0; 1; 1; 0; 1001
10423; 666000; 3051225011; 35410; 2000000; -35410; 10602;  33; 214; -2978; 21; 329855601; 0; 1; 1; 0; 1001
10424; 666000; 3052225328; 35727; 500000; -35727; 4810;  -75; -102; -2380; -10; 329855601; 0; 1; 1; 0; 1001
10425; 666000; 3053189286; 999685; 500000; 315; 4248;  -201; -1150; -1842; -100; 329855601; 0; 1; 1; 0; 1001
10426; 666000; 3054154004; 964403; 500000; 35597; 4248;  -312; -2853; -1357; -100; 329855601; 0; 1; 1; 0; 1001
10427; 666000; 3055167441; 977840; 500000; 22160; 4248;  -409; -4947; -921; -100; 329855601; 0; 1; 1; 0; 1001
10428; 666000; 3056172039; 982438; 500000; 17562; 5912;  -494; -7212; -528; -100; 329855601; 0; 1; 1; 0; 1001
10429; 666000; 3057191317; 1716; 500000; -1716; 5912;  -568; -9565; -175; -100; 329855601; 0; 1; 1; 0; 1001
10430; 666000; 3058157633; 968032; 500000; 31968; 5912;  -633; -11904; 143; -100; 329855601; 0; 1; 1; 0; 1001
10431; 666000; 3059160471; 970870; 500000; 29130; 8814;  -577; -9810; 428; -100; 329855601; 0; 1; 1; 0; 1001
10432; 666000; 3060140309; 950708; 500000; 49292; 8814;  -527; -8151; 685; -100; 329855601; 0; 1; 1; 0; 1001
10433; 666000; 3061175106; 985505; 500000; 14495; 8814;  -483; -6815; 916; -100; 329855601; 0; 1; 1; 0; 1001
10434; 666000; 3062161222; 971621; 500000; 28379; 11259;  -342; -3274; 1124; -100; 329855601; 0; 1; 1; 0; 1001
10435; 666000; 3063222180; 32579; 500000; -32579; 11259;  -212; -1111; 1311; -100; 329855601; 0; 1; 1; 0; 1001
10436; 666000; 3064229376; 39775; 500000; -39775; 11259;  -97; -43; 1479; -4; 329855601; 0; 1; 1; 0; 1001
10437; 666000; 3065222213; 32612; 500000; -32612; 5775;  -66; 0; 1031; 0; 329855601; 0; 1; 1; 0; 1001
10438; 666000; 3066161011; 971410; 2000000; 28590; 5775;  -59; 21; 627; 2; 329855601; 0; 1; 1; 0; 1001
10439; 666000; 3067221328; 31727; 2000000; -31727; 5775;  -54; 34; 264; 3; 329855601; 0; 1; 1; 0; 1001
10440; 666000; 3068223844; 34243; 500000; -34243; 772;  -111; -351; 537; -35; 329855601; 0; 1; 1; 0; 1001
10441; 666000; 3069225202; 35601; 500000; -35601; 772;  -198; -1155; 783; -100; 329855601; 0; 1; 1; 0; 1001
10442; 666000; 3070151999; 962398; 500000; 37602; 772;  -273; -2212; 1004; -100; 329855601; 0; 1; 1; 0; 1001
10443; 666000; 3071174756; 985155; 500000; 14845; 2531;  -318; -2973; 1203; -100; 329855601; 0; 1; 1; 0; 1001
10444; 666000; 3072177393; 987792; 500000; 12208; 2531;  -387; -4430; 1382; -100; 329855601; 0; 1; 1; 0; 1001
10445; 666000; 3073167549; 977948; 500000; 22052; 2531;  -447; -5929; 1543; -100; 329855601; 0; 1; 1; 0; 1001
10446; 666000; 3074141907; 952306; 500000; 47694; 8176;  -430; -5368; 1688; -100; 329855601; 0; 1; 1; 0; 1001
10447; 666000; 3075167344; 977743; 500000; 22257; 8176;  -346; -3411; 1819; -100; 329855601; 0; 1; 1; 0; 1001
10448; 666000; 3076191260; 1659; 500000; -1659; 8176;  -273; -2054; 1937; -100; 329855601; 0; 1; 1; 0; 1001
10449; 666000; 3077189457; 999856; 500000; 144; 7172;  -221; -1302; 2043; -100; 329855601; 0; 1; 1; 0; 1001
10450; 666000; 3078157774; 968173; 500000; 31827; 7172;  -113; -219; 2138; -21; 329855601; 0; 1; 1; 0; 1001
10451; 666000; 3079172571; 982970; 2000000; 17030; 7172;  -19; 153; 1624; 15; 329855601; 0; 1; 1; 0; 1001
10452; 666000; 3080182128; 992527; 2000000; 7473; 7209;  63; 279; 1161; 27; 329855601; 0; 1; 1; 0; 1001
10453; 666000; 3081229484; 39883; 2000000; -39883; 7209;  113; 538; 744; 53; 329855601; 0; 1; 1; 0; 1001
10454; 666000; 3082161001; 971400; 2000000; 28600; 7209;  158; 900; 369; 90; 329855601; 0; 1; 1; 0; 1001
10455; 666000; 3083222317; 32716; 2000000; -32716; 2218;  134; 586; 32; 58; 329855601; 0; 1; 1; 0; 1001
10456; 666000; 3084223593; 33992; 2000000; -33992; 2218;  43; 100; -272; 10; 329855601; 0; 1; 1; 0; 1001
10457; 666000; 3085182350; 992749; 2000000; 7251; 2218;  -36; 2; 0; 0; 329855601; 0; 1; 1; 0; 1001
10458; 666000; 3086161148; 971547; 500000; 28453; 5497;  -65; -16; 300; -1; 329855601; 0; 1; 1; 0; 1001
10459; 666000; 3087221864; 32263; 500000; -32263; 5497;  -78; -69; 570; -6; 329855601; 0; 1; 1; 0; 1001
10460; 666000; 3088222061; 32460; 500000; -32460; 5497;  -89; -121; 813; -12; 329855601; 0; 1; 1; 0; 1001
10461; 666000; 3089188538; 998937; 500000; 1063; 4942;  -106; -230; 1031; -23; 329855601; 0; 1; 1; 0; 1001
10462; 666000; 3090149655; 960054; 500000; 39946; 4942;  -121; -330; 1227; -33; 329855601; 0; 1; 1; 0; 1001
10463; 666000; 3091172092; 982491; 500000; 17509; 4942;  -134; -427; 1404; -42; 329855601; 0; 1; 1; 0; 1001
10464; 666000; 3092171849; 982248; 500000; 17752; 6543;  -125; -323; 1563; -32; 329855601; 0; 1; 1; 0; 1001
10465; 666000; 3093171925; 982324; 2000000; 17676; 6543;  -56; 52; 1106; 5; 329855601; 0; 1; 1; 0; 1001
10466; 666000; 3094161002; 971401; 2000000; 28599; 6543;  5; 142; 695; 14; 329855601; 0; 1; 1; 0; 1001
10467; 666000; 3095172758; 983157; 2000000; 16843; 7830;  74; 327; 325; 32; 329855601; 0; 1; 1; 0; 1001
10468; 666000; 3096189715; 114; 2000000; -114; 7830;  94; 424; -8; 42; 329855601; 0; 1; 1; 0; 1001
10469; 666000; 3097159112; 969511; 2000000; 30489; 7830;  111; 526; -307; 52; 329855601; 0; 1; 1; 0; 1001
10470; 666000; 3098155588; 965987; 2000000; 34013; 11102;  167; 1055; -576; 100; 329855601; 0; 1; 1; 0; 1001
10471; 666000; 3099213425; 23824; 2000000; -23824; 11102;  223; 1708; -818; 100; 329855601; 0; 1; 1; 0; 1001
10472; 666000; 3100170422; 980821; 2000000; 19179; 11102;  272; 2433; -1036; 100; 329855601; 0; 1; 1; 0; 1001
10473; 666000; 3101227139; 37538; 2000000; -37538; 5022;  239; 1803; -1232; 100; 329855601; 0; 1; 1; 0; 1001
10474; 666000; 3102162656; 973055; 2000000; 26945; 5022;  190; 1171; -1408; 100; 329855601; 0; 1; 1; 0; 1001
10475; 666000; 3103222453; 32852; 2000000; -32852; 5022;  147; 734; -1567; 73; 329855601; 0; 1; 1; 0; 1001
10476; 666000; 3104223170; 33569; 2000000; -33569; 198;  49; 60; -1710; 6; 329855601; 0; 1; 1; 0; 1001
10477; 666000; 3105170447; 980846; 500000; 19154; 198;  -51; -91; -1239; -9; 329855601; 0; 1; 1; 0; 1001
10478; 666000; 3106160885; 971284; 500000; 28716; 198;  -140; -596; -815; -59; 329855601; 0; 1; 1; 0; 1001
10479; 666000; 3107224801; 35200; 500000; -35200; -4226;  -273; -2328; -433; -100; 329855601; 0; 1; 1; 0; 1001
10480; 666000; 3108222479; 32878; 500000; -32878; -4226;  -431; -5661; -89; -100; 329855601; 0; 1; 1; 0; 1001
10481; 666000; 3109191316; 1715; 500000; -1715; -3912;  -564; -9622; 220; -100; 329855601; 0; 1; 1; 0; 1001
10482; 666000; 3110150993; 961392; 500000; 38608; -3912;  -681; -13988; 498; -100; 329855601; 0; 1; 1; 0; 1001
10483; 666000; 3111172110; 982509; 500000; 17491; -3912;  -708; -15111; 748; -100; 329855601; 0; 1; 1; 0; 1001
10484; 666000; 3112172467; 982866; 500000; 17134; -1281;  -698; -14634; 973; -100; 329855601; 0; 1; 1; 0; 1001
10485; 666000; 3113171024; 981423; 500000; 18577; -1281;  -689; -14257; 1175; -100; 329855601; 0; 1; 1; 0; 1001
10486; 666000; 3114164301; 974700; 500000; 25300; -1281;  -622; -11620; 1357; -100; 329855601; 0; 1; 1; 0; 1001
10487; 666000; 3115188738; 999137; 500000; 863; -1013;  -559; -9381; 1521; -100; 329855601; 0; 1; 1; 0; 1001
10488; 666000; 3116189935; 334; 500000; -334; -928;  -503; -7593; 1668; -100; 329855601; 0; 1; 1; 0; 1001
10489; 666000; 3117159612; 970011; 500000; 29989; -928;  -399; -4777; 1801; -100; 329855601; 0; 1; 1; 0; 1001
10490; 666000; 3118155729; 966128; 500000; 33872; -928;  -308; -2846; 1920; -100; 329855601; 0; 1; 1; 0; 1001
10491; 666000; 3119220445; 30844; 500000; -30844; -4667;  -278; -2392; 2028; -100; 329855601; 0; 1; 1; 0; 1001
10492; 666000; 3120189562; 999961; 500000; 39; -4078;  -246; -1876; 2125; -100; 329855601; 0; 1; 1; 0; 1001
10493; 666000; 3121222638; 33037; 500000; -33037; -4078;  -217; -1472; 2212; -100; 329855601; 0; 1; 1; 0; 1001
10494; 666000; 3122145835; 956234; 500000; 43766; -4078;  -225; -1578; 2290; -100; 329855601; 0; 1; 1; 0; 1001
10495; 666000; 3123222951; 33350; 500000; -33350; -7737;  -277; -2433; 2361; -100; 329855601; 0; 1; 1; 0; 1001
10496; 666000; 3124223468; 33867; 500000; -33867; -7737;  -323; -3261; 2424; -100; 329855601; 0; 1; 1; 0; 1001
10497; 666000; 3125181865; 992264; 500000; 7736; -7737;  -367; -4171; 2481; -100; 329855601; 0; 1; 1; 0; 1001
10498; 666000; 3126156261; 966660; 500000; 33340; -2602;  -342; -3536; 2532; -100; 329855601; 0; 1; 1; 0; 1001
10499; 666000; 3127177498; 987897; 500000; 12103; -2602;  -320; -3098; 2578; -100; 329855601; 0; 1; 1; 0; 1001
10500; 666000; 3128177414; 987813; 500000; 12187; -2602;  -301; -2744; 2620; -100; 329855601; 0; 1; 1; 0; 1001
10501; 666000; 3129177169; 987568; 500000; 12432; -722;  -214; -1362; 2658; -100; 329855601; 0; 1; 1; 0; 1001
10502; 666000; 3130137206; 947605; 500000; 52395; -722;  -145; -618; 2692; -61; 329855601; 0; 1; 1; 0; 1001
10503; 666000; 3131171522; 981921; 500000; 18079; -722;  -85; -204; 2722; -20; 329855601; 0; 1; 1; 0; 1001
10504; 666000; 3132172158; 982557; 2000000; 17443; 1548;  -4; 57; 2149; 5; 329855601; 0; 1; 1; 0; 1001
10505; 666000; 3133189634; 33; 2000000; -33; 1350;  110; 411; 1634; 41; 329855601; 0; 1; 1; 0; 1001
10506; 666000; 3134157790; 968189; 2000000; 31811; 1350;  209; 1353; 1170; 100; 329855601; 0; 1; 1; 0; 1001
10507; 666000; 3135158266; 968665; 2000000; 31335; 1350;  297; 2684; 753; 100; 329855601; 0; 1; 1; 0; 1001
10508; 666000; 3136167662; 978061; 2000000; 21939; 3923;  341; 3574; 377; 100; 329855601; 0; 1; 1; 0; 1001
10509; 666000; 3137223898; 34297; 2000000; -34297; 3923;  380; 4414; 39; 100; 329855601; 0; 1; 1; 0; 1001
10510; 666000; 3138162135; 972534; 2000000; 27466; 3923;  414; 5220; -265; 100; 329855601; 0; 1; 1; 0; 1001
