Time [ms];SetVal [ns];BusTime [ns];ActVal [ns];CtlAdj;CtlErr [ns];CtlErrFilt; Drift [ppm]; CtlErr [1/10 pmil]; CtlOutSum; CtlOutTot [pmil];DC StartTime;DCM ErrorCode;DCM InSync;DC InSync;SystemTimeDiff [ns];RefClock FixedAddr
7253; 666000; 2146413717; 199558; 500000; -199558; -235238;  -125; -5143; 2991; -100; 0; 0; 0; 1; 0; 1001
7254; 666000; 2147415534; 201375; 500000; -201375; -235238;  -9; -4677; 2991; -100; 0; 0; 0; 1; 0; 1001
7255; 666000; 2148413951; 199792; 500000; -199792; -235238;  91; -4426; 2991; -100; 0; 0; 0; 1; 0; 1001
7256; 666000; 2149444326; 230167; 500000; -230167; -234604;  187; -3613; 2991; -100; 0; 0; 0; 1; 0; 1001
7257; 666000; 2150446382; 232223; 500000; -232223; -234306;  253; -2735; 2991; -100; 0; 0; 0; 1; 0; 1001
7258; 666000; 2151450879; 236720; 500000; -236720; -234607;  308; -1816; 2991; -100; 0; 0; 0; 1; 0; 1001
7259; 666000; 2152447495; 233336; 500000; -233336; -234448;  358; -814; 2991; -81; 0; 0; 0; 1; 0; 1001
7260; 666000; 2153453711; 239552; 500000; -239552; -234448;  387; -165; 2991; -16; 0; 0; 0; 1; 0; 1001
7261; 666000; 2154455406; 241247; 2000000; -241247; -234448;  412; 433; 2391; 43; 0; 0; 0; 1; 0; 1001
7262; 666000; 2155474661; 260502; 500000; -260502; -237704;  393; -96; 2451; -9; 0; 0; 0; 1; 0; 1001
7263; 666000; 2156477597; 263438; 500000; -263438; -237704;  313; -1790; 2505; -100; 0; 0; 0; 1; 0; 1001
7264; 666000; 2157476172; 262013; 500000; -262013; -237704;  243; -2957; 2554; -100; 0; 0; 0; 1; 0; 1001
7265; 666000; 2158443831; 229672; 500000; -229672; -236700;  194; -3579; 2598; -100; 0; 0; 0; 1; 0; 1001
7266; 666000; 2159427650; 213491; 500000; -213491; -236700;  144; -4085; 2638; -100; 0; 0; 0; 1; 0; 1001
7267; 666000; 2160449902; 235743; 500000; -235743; -236580;  97; -4422; 2674; -100; 0; 0; 0; 1; 0; 1001
7268; 666000; 2161510992; 296833; 500000; -296833; -236580;  60; -4596; 2706; -100; 0; 0; 0; 1; 0; 1001
7269; 666000; 2162511207; 297048; 500000; -297048; -236580;  26; -4684; 2735; -100; 0; 0; 0; 1; 0; 1001
7270; 666000; 2163457228; 243069; 500000; -243069; -237391;  -13; -4725; 2761; -100; 0; 0; 0; 1; 0; 1001
7271; 666000; 2164465441; 251282; 500000; -251282; -237391;  -48; -4789; 2784; -100; 0; 0; 0; 1; 0; 1001
7272; 666000; 2165463256; 249097; 500000; -249097; -237391;  -38; -4763; 2805; -100; 0; 0; 0; 1; 0; 1001
7273; 666000; 2166465750; 251591; 500000; -251591; -239166;  -52; -4836; 2824; -100; 0; 0; 0; 1; 0; 1001
7274; 666000; 2167456286; 242127; 500000; -242127; -239536;  -68; -4901; 2841; -100; 0; 0; 0; 1; 0; 1001
7275; 666000; 2168460819; 246660; 500000; -246660; -239536;  -95; -5033; 2856; -100; 0; 0; 0; 1; 0; 1001
7276; 666000; 2169461472; 247313; 500000; -247313; -239536;  -118; -5179; 2870; -100; 0; 0; 0; 1; 0; 1001
7277; 666000; 2170463766; 249607; 500000; -249607; -240794;  -156; -5517; 2883; -100; 0; 0; 0; 1; 0; 1001
7278; 666000; 2171478938; 264779; 500000; -264779; -240794;  -189; -5858; 2894; -100; 0; 0; 0; 1; 0; 1001
7279; 666000; 2172448714; 234555; 500000; -234555; -240794;  -218; -6212; 2904; -100; 0; 0; 0; 1; 0; 1001
7280; 666000; 2173451887; 237728; 500000; -237728; -240410;  -229; -6352; 2913; -100; 0; 0; 0; 1; 0; 1001
7281; 666000; 2174525133; 310974; 500000; -310974; -240410;  -238; -6478; 2921; -100; 0; 0; 0; 1; 0; 1001
7282; 666000; 2175484749; 270590; 500000; -270590; -240410;  -246; -6594; 2928; -100; 0; 0; 0; 1; 0; 1001
7283; 666000; 2176521678; 307519; 500000; -307519; -248798;  -335; -8313; 2935; -100; 0; 0; 0; 1; 0; 1001
7284; 666000; 2177520851; 306692; 500000; -306692; -248798;  -409; -9965; 2941; -100; 0; 0; 0; 1; 0; 1001
7285; 666000; 2178518382; 304223; 500000; -304223; -248798;  -474; -11686; 2946; -100; 0; 0; 0; 1; 0; 1001
7286; 666000; 2179465080; 250921; 500000; -250921; -249063;  -533; -13474; 2951; -100; 0; 0; 0; 1; 0; 1001
7287; 666000; 2180522566; 308407; 500000; -308407; -249063;  -570; -14698; 2955; -100; 0; 0; 0; 1; 0; 1001
7288; 666000; 2181521537; 307378; 500000; -307378; -249063;  -602; -15823; 2959; -100; 0; 0; 0; 1; 0; 1001
7289; 666000; 2182518069; 303910; 500000; -303910; -255918;  -716; -20468; 2963; -100; 0; 0; 0; 1; 0; 1001
7290; 666000; 2183467966; 253807; 500000; -253807; -255654;  -817; -25108; 2966; -100; 0; 0; 0; 1; 0; 1001
7291; 666000; 2184520611; 306452; 500000; -306452; -255654;  -905; -29654; 2969; -100; 0; 0; 0; 1; 0; 1001
7292; 666000; 2185521302; 307143; 500000; -307143; -255654;  -982; -34013; 2972; -100; 0; 0; 0; 1; 0; 1001
7293; 666000; 2186521432; 307273; 500000; -307273; -262106;  -1026; -35212; 2974; -100; 0; 0; 0; 1; 0; 1001
7294; 666000; 2187476806; 262647; 500000; -262647; -262173;  -1065; -35213; 2976; -100; 0; 0; 0; 1; 0; 1001
7295; 666000; 2188520052; 305893; 500000; -305893; -262173;  -1099; -35213; 2978; -100; 0; 0; 0; 1; 0; 1001
7296; 666000; 2189485466; 271307; 500000; -271307; -262173;  -1125; -35213; 2980; -100; 0; 0; 0; 1; 0; 1001
7297; 666000; 2190488435; 274276; 500000; -274276; -263685;  -1167; -35243; 2982; -100; 0; 0; 0; 1; 0; 1001
7298; 666000; 2191479046; 264887; 500000; -264887; -263835;  -1206; -35246; 2983; -100; 0; 0; 0; 1; 0; 1001
7299; 666000; 2192469976; 255817; 500000; -255817; -263835;  -1154; -35246; 2984; -100; 0; 0; 0; 1; 0; 1001
7300; 666000; 2193479184; 265025; 500000; -265025; -263983;  -1114; -35249; 2985; -100; 0; 0; 0; 1; 0; 1001
7301; 666000; 2194479953; 265794; 500000; -265794; -264209;  -1081; -35254; 2986; -100; 0; 0; 0; 1; 0; 1001
7302; 666000; 2195486961; 272802; 500000; -272802; -264209;  -1053; -35254; 2987; -100; 0; 0; 0; 1; 0; 1001
7303; 666000; 2196488569; 274410; 500000; -274410; -264209;  -948; -32215; 2988; -100; 0; 0; 0; 1; 0; 1001
7304; 666000; 2197490457; 276298; 500000; -276298; -265720;  -873; -28148; 2989; -100; 0; 0; 0; 1; 0; 1001
7305; 666000; 2198457549; 243390; 500000; -243390; -265720;  -809; -24918; 2990; -100; 0; 0; 0; 1; 0; 1001
7306; 666000; 2199453957; 239798; 500000; -239798; -265720;  -752; -22249; 2991; -100; 0; 0; 0; 1; 0; 1001
7307; 666000; 2200458084; 243925; 500000; -243925; -262995;  -649; -17866; 2991; -100; 0; 0; 0; 1; 0; 1001
7308; 666000; 2201523644; 309485; 500000; -309485; -262995;  -557; -14537; 2991; -100; 0; 0; 0; 1; 0; 1001
7309; 666000; 2202528531; 314372; 500000; -314372; -262995;  -477; -12055; 2991; -100; 0; 0; 0; 1; 0; 1001
7310; 666000; 2203493782; 279623; 500000; -279623; -265073;  -431; -10844; 2991; -100; 0; 0; 0; 1; 0; 1001
7311; 666000; 2204527264; 313105; 500000; -313105; -265073;  -388; -9787; 2991; -100; 0; 0; 0; 1; 0; 1001
7312; 666000; 2205526471; 312312; 500000; -312312; -265073;  -350; -8946; 2991; -100; 0; 0; 0; 1; 0; 1001
7313; 666000; 2206456685; 242526; 500000; -242526; -262254;  -282; -7600; 2991; -100; 0; 0; 0; 1; 0; 1001
7314; 666000; 2207482408; 268249; 500000; -268249; -262254;  -203; -6451; 2991; -100; 0; 0; 0; 1; 0; 1001
7315; 666000; 2208528569; 314410; 500000; -314410; -262254;  -134; -5753; 2991; -100; 0; 0; 0; 1; 0; 1001
7316; 666000; 2209527975; 313816; 500000; -313816; -268699;  -155; -6064; 2991; -100; 0; 0; 0; 1; 0; 1001
7317; 666000; 2210456749; 242590; 500000; -242590; -268699;  -207; -6629; 2991; -100; 0; 0; 0; 1; 0; 1001
7318; 666000; 2211476912; 262753; 500000; -262753; -268699;  -252; -7249; 2991; -100; 0; 0; 0; 1; 0; 1001
7319; 666000; 2212528230; 314071; 500000; -314071; -274370;  -363; -9410; 2991; -100; 0; 0; 0; 1; 0; 1001
7320; 666000; 2213528836; 314677; 500000; -314677; -274370;  -433; -11082; 2991; -100; 0; 0; 0; 1; 0; 1001
7321; 666000; 2214533559; 319400; 500000; -319400; -274370;  -495; -12808; 2991; -100; 0; 0; 0; 1; 0; 1001
7322; 666000; 2215479130; 264971; 500000; -264971; -273195;  -535; -14020; 2991; -100; 0; 0; 0; 1; 0; 1001
7323; 666000; 2216531408; 317249; 500000; -317249; -273195;  -605; -16414; 2991; -100; 0; 0; 0; 1; 0; 1001
7324; 666000; 2217496936; 282777; 500000; -282777; -273195;  -666; -18740; 2991; -100; 0; 0; 0; 1; 0; 1001
7325; 666000; 2218499620; 285461; 500000; -285461; -274728;  -738; -21803; 2991; -100; 0; 0; 0; 1; 0; 1001
7326; 666000; 2219490625; 276466; 500000; -276466; -274945;  -724; -21194; 2991; -100; 0; 0; 0; 1; 0; 1001
7327; 666000; 2220486868; 272709; 500000; -272709; -274665;  -708; -20501; 2991; -100; 0; 0; 0; 1; 0; 1001
7328; 666000; 2221480832; 266673; 500000; -266673; -274665;  -694; -19912; 2991; -100; 0; 0; 0; 1; 0; 1001
7329; 666000; 2222480235; 266076; 500000; -266076; -274665;  -611; -16663; 2991; -100; 0; 0; 0; 1; 0; 1001
7330; 666000; 2223480717; 266558; 500000; -266558; -273651;  -525; -13711; 2991; -100; 0; 0; 0; 1; 0; 1001
7331; 666000; 2224500277; 286118; 500000; -286118; -273651;  -451; -11545; 2991; -100; 0; 0; 0; 1; 0; 1001
7332; 666000; 2225499039; 284880; 500000; -284880; -273651;  -400; -10243; 2991; -100; 0; 0; 0; 1; 0; 1001
7333; 666000; 2226500002; 285843; 500000; -285843; -275175;  -375; -9692; 2991; -100; 0; 0; 0; 1; 0; 1001
7334; 666000; 2227466367; 252208; 500000; -252208; -275175;  -352; -9190; 2991; -100; 0; 0; 0; 1; 0; 1001
7335; 666000; 2228468888; 254729; 500000; -254729; -275175;  -314; -8431; 2991; -100; 0; 0; 0; 1; 0; 1001
7336; 666000; 2229475369; 261210; 500000; -261210; -273429;  -255; -7389; 2991; -100; 0; 0; 0; 1; 0; 1001
7337; 666000; 2230541322; 327163; 500000; -327163; -273429;  -208; -6736; 2991; -100; 0; 0; 0; 1; 0; 1001
7338; 666000; 2231508647; 294488; 500000; -294488; -273429;  -166; -6265; 2991; -100; 0; 0; 0; 1; 0; 1001
7339; 666000; 2232536564; 322405; 500000; -322405; -279551;  -207; -6846; 2991; -100; 0; 0; 0; 1; 0; 1001
7340; 666000; 2233537644; 323485; 500000; -323485; -279551;  -254; -7496; 2991; -100; 0; 0; 0; 1; 0; 1001
7341; 666000; 2234466893; 252734; 500000; -252734; -279551;  -296; -8189; 2991; -100; 0; 0; 0; 1; 0; 1001
7342; 666000; 2235486730; 272571; 500000; -272571; -278678;  -322; -8654; 2991; -100; 0; 0; 0; 1; 0; 1001
7343; 666000; 2236541884; 327725; 500000; -327725; -278678;  -325; -8712; 2991; -100; 0; 0; 0; 1; 0; 1001
7344; 666000; 2237539443; 325284; 500000; -325284; -278678;  -328; -8771; 2991; -100; 0; 0; 0; 1; 0; 1001
7345; 666000; 2238539362; 325203; 500000; -325203; -284493;  -404; -10556; 2991; -100; 0; 0; 0; 1; 0; 1001
7346; 666000; 2239487328; 273169; 500000; -273169; -284493;  -491; -12892; 2991; -100; 0; 0; 0; 1; 0; 1001
7347; 666000; 2240542639; 328480; 500000; -328480; -284493;  -568; -15338; 2991; -100; 0; 0; 0; 1; 0; 1001
7348; 666000; 2241539918; 325759; 500000; -325759; -289651;  -700; -20463; 2991; -100; 0; 0; 0; 1; 0; 1001
7349; 666000; 2242469485; 255326; 500000; -255326; -289651;  -739; -22146; 2991; -100; 0; 0; 0; 1; 0; 1001
7350; 666000; 2243486561; 272402; 500000; -272402; -289651;  -772; -23642; 2991; -100; 0; 0; 0; 1; 0; 1001
7351; 666000; 2244483599; 269440; 500000; -269440; -287124;  -770; -23499; 2991; -100; 0; 0; 0; 1; 0; 1001
7352; 666000; 2245484677; 270518; 500000; -270518; -287124;  -780; -23964; 2991; -100; 0; 0; 0; 1; 0; 1001
7353; 666000; 2246485674; 271515; 500000; -271515; -287124;  -788; -24340; 2991; -100; 0; 0; 0; 1; 0; 1001
7354; 666000; 2247488950; 274791; 500000; -274791; -285582;  -775; -23700; 2991; -100; 0; 0; 0; 1; 0; 1001
7355; 666000; 2248486827; 272668; 500000; -272668; -285582;  -692; -20047; 2991; -100; 0; 0; 0; 1; 0; 1001
7356; 666000; 2249485504; 271345; 500000; -271345; -285582;  -619; -17176; 2991; -100; 0; 0; 0; 1; 0; 1001
7357; 666000; 2250489020; 274861; 500000; -274861; -284241;  -538; -14338; 2991; -100; 0; 0; 0; 1; 0; 1001
7358; 666000; 2251491537; 277378; 500000; -277378; -284241;  -403; -10527; 2991; -100; 0; 0; 0; 1; 0; 1001
7359; 666000; 2252487572; 273413; 500000; -273413; -284241;  -285; -8091; 2991; -100; 0; 0; 0; 1; 0; 1001
7360; 666000; 2253455492; 241333; 500000; -241333; -278877;  -115; -5944; 2991; -100; 0; 0; 0; 1; 0; 1001
7361; 666000; 2254456008; 241849; 500000; -241849; -278877;  2; -5547; 2991; -100; 0; 0; 0; 1; 0; 1001
7362; 666000; 2255461802; 247643; 500000; -247643; -278877;  105; -5216; 2991; -100; 0; 0; 0; 1; 0; 1001
7363; 666000; 2256470436; 256277; 500000; -256277; -276052;  230; -3904; 2991; -100; 0; 0; 0; 1; 0; 1001
7364; 666000; 2257495827; 281668; 500000; -281668; -276052;  320; -2419; 2991; -100; 0; 0; 0; 1; 0; 1001
7365; 666000; 2258494502; 280343; 500000; -280343; -276588;  392; -891; 2991; -89; 0; 0; 0; 1; 0; 1001
7366; 666000; 2259496336; 282177; 2000000; -282177; -276588;  456; 736; 2391; 73; 0; 0; 0; 1; 0; 1001
7367; 666000; 2260516767; 302608; 2000000; -302608; -276588;  494; 1813; 1851; 100; 0; 0; 0; 1; 0; 1001
7368; 666000; 2261498483; 284324; 2000000; -284324; -277555;  516; 2455; 1365; 100; 0; 0; 0; 1; 0; 1001
7369; 666000; 2262487518; 273359; 2000000; -273359; -277030;  541; 3253; 928; 100; 0; 0; 0; 1; 0; 1001
7370; 666000; 2263497630; 283471; 2000000; -283471; -277030;  497; 1878; 535; 100; 0; 0; 0; 1; 0; 1001
7371; 666000; 2264487106; 272947; 2000000; -272947; -276519;  464; 933; 181; 93; 0; 0; 0; 1; 0; 1001
7372; 666000; 2265485741; 271582; 2000000; -271582; -275901;  443; 371; -138; 37; 0; 0; 0; 1; 0; 1001
7373; 666000; 2266485136; 270977; 500000; -270977; -275285;  397; -778; 176; -77; 0; 0; 0; 1; 0; 1001
7374; 666000; 2267467173; 253014; 500000; -253014; -275285;  357; -1680; 458; -100; 0; 0; 0; 1; 0; 1001
7375; 666000; 2268491166; 277007; 500000; -277007; -275500;  326; -2317; 712; -100; 0; 0; 0; 1; 0; 1001
7376; 666000; 2269497041; 282882; 500000; -282882; -275500;  299; -2820; 940; -100; 0; 0; 0; 1; 0; 1001
7377; 666000; 2270497396; 283237; 500000; -283237; -275500;  275; -3231; 1146; -100; 0; 0; 0; 1; 0; 1001
7378; 666000; 2271496911; 282752; 500000; -282752; -276406;  255; -3565; 1331; -100; 0; 0; 0; 1; 0; 1001
7379; 666000; 2272505586; 291427; 500000; -291427; -276406;  231; -3913; 1497; -100; 0; 0; 0; 1; 0; 1001
7380; 666000; 2273506500; 292341; 500000; -292341; -276406;  210; -4190; 1647; -100; 0; 0; 0; 1; 0; 1001
7381; 666000; 2274496815; 282656; 500000; -282656; -277187;  175; -4608; 1782; -100; 0; 0; 0; 1; 0; 1001
7382; 666000; 2275501969; 287810; 500000; -287810; -277187;  137; -4962; 1903; -100; 0; 0; 0; 1; 0; 1001
7383; 666000; 2276501443; 287284; 500000; -287284; -277187;  96; -5248; 2012; -100; 0; 0; 0; 1; 0; 1001
7384; 666000; 2277478720; 264561; 500000; -264561; -275608;  80; -5300; 2110; -100; 0; 0; 0; 1; 0; 1001
7385; 666000; 2278496031; 281872; 500000; -281872; -275608;  68; -5352; 2199; -100; 0; 0; 0; 1; 0; 1001
7386; 666000; 2279517341; 303182; 500000; -303182; -275608;  58; -5389; 2279; -100; 0; 0; 0; 1; 0; 1001
7387; 666000; 2280490458; 276299; 500000; -276299; -275694;  49; -5419; 2351; -100; 0; 0; 0; 1; 0; 1001
7388; 666000; 2281472252; 258093; 500000; -258093; -275694;  51; -5412; 2415; -100; 0; 0; 0; 1; 0; 1001
7389; 666000; 2282467485; 253326; 500000; -253326; -275694;  54; -5402; 2473; -100; 0; 0; 0; 1; 0; 1001
7390; 666000; 2283495393; 281234; 500000; -281234; -276386;  47; -5436; 2525; -100; 0; 0; 0; 1; 0; 1001
7391; 666000; 2284498545; 284386; 500000; -284386; -276386;  51; -5424; 2572; -100; 0; 0; 0; 1; 0; 1001
7392; 666000; 2285502416; 288257; 500000; -288257; -276386;  55; -5411; 2614; -100; 0; 0; 0; 1; 0; 1001
7393; 666000; 2286503527; 289368; 500000; -289368; -278008;  37; -5492; 2652; -100; 0; 0; 0; 1; 0; 1001
7394; 666000; 2287504438; 290279; 500000; -290279; -278008;  3; -5533; 2686; -100; 0; 0; 0; 1; 0; 1001
7395; 666000; 2288559583; 345424; 500000; -345424; -278008;  -27; -5555; 2717; -100; 0; 0; 0; 1; 0; 1001
7396; 666000; 2289557973; 343814; 500000; -343814; -286233;  -156; -6427; 2745; -100; 0; 0; 0; 1; 0; 1001
7397; 666000; 2290563682; 349523; 500000; -349523; -286233;  -268; -7851; 2770; -100; 0; 0; 0; 1; 0; 1001
7398; 666000; 2291512040; 297881; 500000; -297881; -286233;  -366; -9715; 2793; -100; 0; 0; 0; 1; 0; 1001
7399; 666000; 2292559143; 344984; 500000; -344984; -293576;  -544; -14721; 2813; -100; 0; 0; 0; 1; 0; 1001
7400; 666000; 2293564612; 350453; 500000; -350453; -293576;  -691; -20167; 2831; -100; 0; 0; 0; 1; 0; 1001
7401; 666000; 2294562082; 347923; 500000; -347923; -293576;  -819; -25966; 2847; -100; 0; 0; 0; 1; 0; 1001
7402; 666000; 2295510078; 295919; 500000; -295919; -293868;  -935; -32075; 2862; -100; 0; 0; 0; 1; 0; 1001
7403; 666000; 2296561459; 347300; 500000; -347300; -293868;  -1016; -35848; 2875; -100; 0; 0; 0; 1; 0; 1001
7404; 666000; 2297511095; 296936; 500000; -296936; -294251;  -1092; -35856; 2887; -100; 0; 0; 0; 1; 0; 1001
7405; 666000; 2298517162; 303003; 500000; -303003; -294251;  -1159; -35856; 2898; -100; 0; 0; 0; 1; 0; 1001
7406; 666000; 2299508391; 294232; 500000; -294232; -294248;  -1114; -35855; 2908; -100; 0; 0; 0; 1; 0; 1001
7407; 666000; 2300516338; 302179; 500000; -302179; -294248;  -1075; -35855; 2917; -100; 0; 0; 0; 1; 0; 1001
7408; 666000; 2301508086; 293927; 500000; -293927; -294207;  -1040; -35854; 2925; -100; 0; 0; 0; 1; 0; 1001
7409; 666000; 2302507154; 292995; 500000; -292995; -294055;  -916; -31023; 2932; -100; 0; 0; 0; 1; 0; 1001
7410; 666000; 2303508061; 293902; 500000; -293902; -294035;  -807; -25388; 2938; -100; 0; 0; 0; 1; 0; 1001
7411; 666000; 2304506288; 292129; 500000; -292129; -293796;  -709; -20926; 2944; -100; 0; 0; 0; 1; 0; 1001
7412; 666000; 2305507833; 293674; 500000; -293674; -293780;  -619; -17340; 2949; -100; 0; 0; 0; 1; 0; 1001
7413; 666000; 2306509459; 295300; 500000; -295300; -293970;  -543; -14695; 2954; -100; 0; 0; 0; 1; 0; 1001
7414; 666000; 2307508885; 294726; 500000; -294726; -294064;  -473; -12563; 2958; -100; 0; 0; 0; 1; 0; 1001
7415; 666000; 2308508910; 294751; 500000; -294751; -294149;  -412; -10945; 2962; -100; 0; 0; 0; 1; 0; 1001
7416; 666000; 2309509896; 295737; 500000; -295737; -294347;  -362; -9788; 2965; -100; 0; 0; 0; 1; 0; 1001
7417; 666000; 2310477165; 263006; 500000; -263006; -294347;  -318; -8891; 2968; -100; 0; 0; 0; 1; 0; 1001
7418; 666000; 2311478630; 264471; 500000; -264471; -294347;  -280; -8209; 2971; -100; 0; 0; 0; 1; 0; 1001
7419; 666000; 2312477854; 263695; 500000; -263695; -290515;  -200; -6980; 2973; -100; 0; 0; 0; 1; 0; 1001
7420; 666000; 2313507115; 292956; 500000; -292956; -290820;  -135; -6333; 2975; -100; 0; 0; 0; 1; 0; 1001
7421; 666000; 2314510977; 296818; 500000; -296818; -290820;  -81; -5983; 2977; -100; 0; 0; 0; 1; 0; 1001
7422; 666000; 2315511881; 297722; 500000; -297722; -290820;  -34; -5821; 2979; -100; 0; 0; 0; 1; 0; 1001
7423; 666000; 2316512025; 297866; 500000; -297866; -291700;  -1; -5804; 2981; -100; 0; 0; 0; 1; 0; 1001
7424; 666000; 2317512207; 298048; 500000; -298048; -291700;  28; -5780; 2982; -100; 0; 0; 0; 1; 0; 1001
7425; 666000; 2318513190; 299031; 500000; -299031; -291700;  55; -5713; 2983; -100; 0; 0; 0; 1; 0; 1001
7426; 666000; 2319514533; 300374; 500000; -300374; -292784;  68; -5687; 2984; -100; 0; 0; 0; 1; 0; 1001
7427; 666000; 2320512235; 298076; 500000; -298076; -292784;  79; -5638; 2985; -100; 0; 0; 0; 1; 0; 1001
7428; 666000; 2321512817; 298658; 500000; -298658; -292784;  88; -5593; 2986; -100; 0; 0; 0; 1; 0; 1001
7429; 666000; 2322512318; 298159; 500000; -298159; -293455;  40; -5791; 2987; -100; 0; 0; 0; 1; 0; 1001
7430; 666000; 2323515619; 301460; 500000; -301460; -293455;  2; -5839; 2988; -100; 0; 0; 0; 1; 0; 1001
7431; 666000; 2324514040; 299881; 500000; -299881; -293455;  -30; -5866; 2989; -100; 0; 0; 0; 1; 0; 1001
7432; 666000; 2325516261; 302102; 500000; -302102; -294535;  -73; -6020; 2990; -100; 0; 0; 0; 1; 0; 1001
7433; 666000; 2326515801; 301642; 500000; -301642; -294535;  -99; -6154; 2991; -100; 0; 0; 0; 1; 0; 1001
7434; 666000; 2327516302; 302143; 500000; -302143; -294535;  -122; -6307; 2991; -100; 0; 0; 0; 1; 0; 1001
7435; 666000; 2328510042; 295883; 500000; -295883; -294703;  -144; -6486; 2991; -100; 0; 0; 0; 1; 0; 1001
7436; 666000; 2329511342; 297183; 500000; -297183; -295013;  -154; -6581; 2991; -100; 0; 0; 0; 1; 0; 1001
7437; 666000; 2330569753; 355594; 500000; -355594; -295013;  -162; -6657; 2991; -100; 0; 0; 0; 1; 0; 1001
7438; 666000; 2331532456; 318297; 500000; -318297; -295013;  -170; -6737; 2991; -100; 0; 0; 0; 1; 0; 1001
7439; 666000; 2332573750; 359591; 500000; -359591; -303085;  -269; -8202; 2991; -100; 0; 0; 0; 1; 0; 1001
7440; 666000; 2333574248; 360089; 500000; -360089; -303085;  -356; -9833; 2991; -100; 0; 0; 0; 1; 0; 1001
7441; 666000; 2334532792; 318633; 500000; -318633; -303085;  -431; -11604; 2991; -100; 0; 0; 0; 1; 0; 1001
7442; 666000; 2335521931; 307772; 500000; -307772; -303670;  -492; -13305; 2991; -100; 0; 0; 0; 1; 0; 1001
7443; 666000; 2336532508; 318349; 500000; -318349; -303670;  -544; -14921; 2991; -100; 0; 0; 0; 1; 0; 1001
7444; 666000; 2337520726; 306567; 500000; -306567; -304032;  -595; -16671; 2991; -100; 0; 0; 0; 1; 0; 1001
7445; 666000; 2338520103; 305944; 500000; -305944; -304271;  -640; -18343; 2991; -100; 0; 0; 0; 1; 0; 1001
7446; 666000; 2339526039; 311880; 500000; -311880; -304271;  -676; -19764; 2991; -100; 0; 0; 0; 1; 0; 1001
7447; 666000; 2340527615; 313456; 500000; -313456; -304271;  -707; -21050; 2991; -100; 0; 0; 0; 1; 0; 1001
7448; 666000; 2341544428; 330269; 500000; -330269; -307520;  -775; -24139; 2991; -100; 0; 0; 0; 1; 0; 1001
7449; 666000; 2342512849; 298690; 500000; -298690; -307520;  -733; -22239; 2991; -100; 0; 0; 0; 1; 0; 1001
7450; 666000; 2343511944; 297785; 500000; -297785; -307520;  -697; -20694; 2991; -100; 0; 0; 0; 1; 0; 1001
7451; 666000; 2344517479; 303320; 500000; -303320; -306995;  -659; -19138; 2991; -100; 0; 0; 0; 1; 0; 1001
7452; 666000; 2345583004; 368845; 500000; -368845; -306995;  -618; -17567; 2991; -100; 0; 0; 0; 1; 0; 1001
7453; 666000; 2346580178; 366019; 500000; -366019; -306995;  -582; -16271; 2991; -100; 0; 0; 0; 1; 0; 1001
7454; 666000; 2347549957; 335798; 500000; -335798; -310595;  -591; -16660; 2991; -100; 0; 0; 0; 1; 0; 1001
7455; 666000; 2348580287; 366128; 500000; -366128; -310595;  -596; -16838; 2991; -100; 0; 0; 0; 1; 0; 1001
7456; 666000; 2349580020; 365861; 500000; -365861; -310595;  -601; -17018; 2991; -100; 0; 0; 0; 1; 0; 1001
7457; 666000; 2350582753; 368594; 500000; -368594; -317844;  -695; -20817; 2991; -100; 0; 0; 0; 1; 0; 1001
7458; 666000; 2351531014; 316855; 500000; -316855; -317720;  -736; -22575; 2991; -100; 0; 0; 0; 1; 0; 1001
7459; 666000; 2352585139; 370980; 500000; -370980; -317720;  -771; -24157; 2991; -100; 0; 0; 0; 1; 0; 1001
7460; 666000; 2353581711; 367552; 500000; -367552; -317720;  -802; -25620; 2991; -100; 0; 0; 0; 1; 0; 1001
7461; 666000; 2354583242; 369083; 500000; -369083; -324140;  -916; -31624; 2991; -100; 0; 0; 0; 1; 0; 1001
7462; 666000; 2355532342; 318183; 500000; -318183; -324140;  -1016; -36452; 2991; -100; 0; 0; 0; 1; 0; 1001
7463; 666000; 2356586985; 372826; 500000; -372826; -324140;  -1103; -36452; 2991; -100; 0; 0; 0; 1; 0; 1001
7464; 666000; 2357587716; 373557; 500000; -373557; -330317;  -1212; -36576; 2991; -100; 0; 0; 0; 1; 0; 1001
7465; 666000; 2358584566; 370407; 500000; -370407; -330317;  -1307; -36576; 2991; -100; 0; 0; 0; 1; 0; 1001
7466; 666000; 2359542743; 328584; 500000; -328584; -330100;  -1387; -36572; 2991; -100; 0; 0; 0; 1; 0; 1001
7467; 666000; 2360538593; 324434; 500000; -324434; -330100;  -1367; -36572; 2991; -100; 0; 0; 0; 1; 0; 1001
7468; 666000; 2361538484; 324325; 500000; -324325; -330100;  -1350; -36572; 2991; -100; 0; 0; 0; 1; 0; 1001
7469; 666000; 2362540573; 326414; 500000; -326414; -329639;  -1331; -36562; 2991; -100; 0; 0; 0; 1; 0; 1001
7470; 666000; 2363531863; 317704; 500000; -317704; -329639;  -1313; -36562; 2991; -100; 0; 0; 0; 1; 0; 1001
7471; 666000; 2364540471; 326312; 500000; -326312; -329223;  -1212; -36554; 2991; -100; 0; 0; 0; 1; 0; 1001
7472; 666000; 2365541519; 327360; 500000; -327360; -328990;  -1121; -36549; 2991; -100; 0; 0; 0; 1; 0; 1001
